Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.740402046058807,-2.7588597709034925,5.038098236891926,-0.7734382325231763,7.101023604179551 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.6800975829103319,-2.9067718484365807,4.9487770604059169,-0.9126754907853183,7.03226260192984 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.625073836039199,-3.059192350865788,4.87335251783702,-1.0434759333377884,6.975293155390826 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.574271844508018,-3.211156410785802,4.802261223484834,-1.1734354897134268,6.924815973087456 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.52550537019455,-3.3632891680316305,4.734049174193842,-1.3026739474183842,6.877468599750079 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,6.5016585856451869,-3.2169194828257359,4.661685841244662,-1.4455940474870204,6.835077652881294 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,6.476729711620219,-3.1517693301141436,4.601428697859944,-1.581833088415351,6.799414972314928 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,6.447329548582347,-3.2260105886944769,4.552482485625546,-1.694745336738606,6.76904608387978 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,6.420844265910898,-3.205228381709563,4.496628162147829,-1.8272883618609513,6.740930130862572 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,6.410142331602267,-2.9044144658162,4.5375839285137549,-1.6198109822850029,6.7155055067645359 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,6.3999457109712909,-2.606554478639851,4.5774683201703969,-1.4007430720613457,6.693295889191435 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,6.392496131950933,-2.3099647969519374,4.618828659487576,-1.180024387602998,6.674043300144606 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.385598535899108,-2.0146625533232656,4.662481286234311,-0.9573861447562422,6.65701632772415 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.336968970176412,-2.2942829852848378,4.620428745296408,-1.0444127332961558,6.635333405014941 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.289991690844844,-2.510015689695362,4.565749388934364,-1.1484117599237039,6.60433265400468 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.22959050774812,-2.852354045700645,4.5145520773290859,-1.2326968162387289,6.563219604273801 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.163907827124878,-3.301980399280935,4.463862207183979,-1.2918997867637928,6.514268145449204 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.166303597709398,-2.817137289017452,4.436250888145025,-1.2481536449153055,6.4709928622957169 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.1587957505849719,-2.4888480101274599,4.44280422057227,-1.1693050555510354,6.4406767075161979 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.150212087568603,-2.269578133408111,4.45702320882674,-1.06799023937549,6.421040389415499 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.145605942866898,-1.9885355975144533,4.471639151891111,-0.969573240172565,6.406820491630373 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.096490017204001,-2.2918928467517878,4.380880195444206,-1.2448615138084734,6.387468076440906 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.050385340225612,-2.596494546385922,4.278066465271195,-1.5378521694974552,6.357867242410107 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.999550519895767,-2.901770604896574,4.173357495761877,-1.8333956167111865,6.31920326643875 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.944830587516724,-3.2073877490280657,4.06551371705558,-2.1270860231935559,6.274495824269095 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.906197082779684,-3.261454820621343,4.015772625075954,-2.1903555720460305,6.229331577494862 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.865436993386801,-3.3161358341345639,3.9700407743475809,-2.2518220386090208,6.186681081507067 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.8257376352676959,-3.370709033832263,3.9241413454657279,-2.313276336036438,6.146530244767022 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.786840488674903,-3.4252847585524228,3.8791413740266309,-2.374432406544429,6.107866257028116 
