Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  11:30:00,-4.15,1998.1587463612817,1.0,681.6705029034473,1.0,681.6705029034473,1998.1587463612817,2.7476180445593476,24.26829743700913,10.587948546848225,1.7260380832290139,2.0439225885590917 
 01/01  11:45:00,-3.7249999999999998,1750.124751143505,1.0,602.01865277251,1.0,602.01865277251,1750.124751143505,2.657308020295936,21.239786967745038,9.637803161931629,1.4026045367739926,2.131377430043982 
 01/01  12:00:00,-3.3,1426.942601532827,1.0,493.55004396206007,1.0,493.55004396206007,1426.942601532827,2.478592985014922,17.060805319699499,8.196165586558266,0.7881363855811401,2.166010336542616 
 01/01  12:15:00,-3.0249999999999996,1171.631875471348,1.0,412.335026418112,1.0,412.335026418112,1171.631875471348,2.3548598657770825,14.215530354617889,7.0778347731114199,0.3627921378947576,2.157339112423023 
 01/01  12:30:00,-2.75,852.6159973186883,1.0,305.94037763660148,1.0,305.94037763660148,852.6159973186883,2.1218753600499888,10.041466820972037,5.535496822619223,-0.3309494897272316,2.106558364309463 
 01/01  12:45:00,-2.475,775.7107094787166,1.0,281.0763483922329,1.0,281.0763483922329,775.7107094787166,2.1013249389588468,9.527288439205517,5.1988145557569969,-0.25000636327234818,2.046002049979659 
 01/01  13:00:00,-2.2,700.3939560884393,1.0,256.7721209415886,1.0,256.7721209415886,700.3939560884393,2.0723064566288915,8.920581994669064,4.901011590066673,-0.14798981835195947,1.9969816788363113 
 01/01  13:15:00,-1.9250000000000003,570.5139869313712,1.0,210.73276284570657,1.0,210.73276284570657,570.5139869313712,1.9768359328875549,7.371441454668409,4.235682254979565,-0.3061824068431065,1.9551772796916654 
 01/01  13:30:00,-1.6500000000000002,503.82639216139287,1.0,189.38488290342594,1.0,189.38488290342594,503.82639216139287,1.9556978167753488,6.963991941570524,3.9484425593936978,-0.22806896295026037,1.9202735333026262 
 01/01  13:45:00,-1.375,481.41722528207426,1.0,179.3940297802914,1.0,179.3940297802914,481.41722528207426,1.961246009563223,7.083908415780696,3.862741032257418,-0.026143709484927059,1.8936781695915924 
 01/01  14:00:00,-1.1,458.3758550788425,1.0,169.43349014176136,1.0,169.43349014176136,458.3758550788425,1.9631346019110466,7.180462807422141,3.775781231029498,0.17366784303749228,1.8748927384014674 
 01/01  14:15:00,-1.1,481.7996453369989,1.0,178.15692317953907,1.0,178.15692317953907,481.7996453369989,2.0089365001942145,7.994198882951547,3.930055236039152,0.3132697523705019,1.8658613468465622 
 01/01  14:30:00,-1.1,452.44124829070446,1.0,166.40516310952945,1.0,166.40516310952945,452.44124829070446,1.977264822778529,7.630421756867344,3.74732017720288,0.2202417234332188,1.86062103728473 
 01/01  14:45:00,-1.1,380.00956627527298,1.0,140.8967369711617,1.0,140.8967369711617,380.00956627527298,1.8952521339406372,6.422094859623073,3.308363419445982,-0.07067493050283247,1.8476472664896456 
 01/01  15:00:00,-1.1,311.3807999352738,1.0,116.57355796743004,1.0,116.57355796743004,311.3807999352738,1.8077256284647037,5.20952511351588,2.863794403250381,-0.3609933304619517,1.8205954831215104 
 01/01  15:15:00,-1.1,246.01688048262708,1.0,93.14939272689483,1.0,93.14939272689483,246.01688048262708,1.7195813311160393,4.148223678367378,2.440529611231682,-0.5978033392805173,1.7806833687331188 
 01/01  15:30:00,-1.1,152.0330004930288,1.0,57.94047897402063,1.0,57.94047897402063,152.0330004930288,1.5657359909336255,2.0180638413083775,1.7439070556668526,-1.0431951841663363,1.7254663939695865 
 01/01  15:45:00,-1.1,117.29132710674188,1.0,45.38251793443488,1.0,45.38251793443488,117.29132710674188,1.5119441801815848,1.399172628019317,1.4605649041805578,-1.1875274379043504,1.6624512190421799 
 01/01  16:00:00,-1.1,81.52295525882068,1.0,32.02625108222755,1.0,32.02625108222755,81.52295525882068,1.426730249191377,0.5246554875578214,1.1822369085977016,-1.354984705294214,1.5973459102487738 
 01/01  16:15:00,-1.1,44.58268778520141,1.0,17.762198626050539,1.0,17.762198626050539,44.58268778520141,1.3131589891966685,-0.7418341438678848,0.8475985891617484,-1.651619471462027,1.5274414440707299 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1524468390255454,-2.585461970372134,0.4451280329240035,-1.988487827632639,1.442363258964326 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1112409630182956,-2.727646300185016,0.35718949256641965,-2.0594681112344235,1.3528567455039327 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0541726220946826,-2.930729393317371,0.29911436161449958,-2.136308806215311,1.2746607400340176 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0076213506009376,-3.077068218978312,0.22152173803675624,-2.2764887515218108,1.2124484082305285 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.96562450221741,-3.229428341311951,0.1552303020234831,-2.406740198856369,1.1635087370046542 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9291514936336732,-3.381091230685944,0.09290669242921013,-2.5365180162119147,1.1233415796203797 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8943278028516948,-3.532991720593746,0.03639635813306086,-2.6594409277408319,1.0882598366617307 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.8880890424810514,-3.367119932666434,0.011508047781717324,-2.673809507189162,1.0597996940699559 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.882786157070722,-3.2847842120455987,-0.00867526992681178,-2.7049739009539168,1.0394498961075445 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,0.8705217624521319,-3.354388499776536,-0.040304118491746979,-2.7881964579408988,1.0253091702497042 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8625324320351694,-3.3183482995331818,-0.05916947538639761,-2.8371890943532209,1.0143548840179014 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.870444933295232,-3.013679958871185,0.004367035977566047,-2.6010553872481525,1.0063698569652966 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.8790611528863842,-2.7123666073932894,0.06835795001882161,-2.3586484343836675,1.001502208399956 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.8890905180484109,-2.4124895380491524,0.13400952591973692,-2.114814153915347,0.9993636634349618 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9013262443465652,-2.1140146206427188,0.20142433252522097,-1.8696984705417208,0.999428545382235 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8679860310322877,-2.409448282863424,0.14227418940276949,-2.0425945901718025,0.9956717812824797 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8322248523840259,-2.6335442384793055,0.08725796293498434,-2.19302006813831,0.9831147517503881 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7834641225961994,-2.9963268916290639,0.013586751946945697,-2.38950945630404,0.9598451160095343 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7295396042834319,-3.4692364852717247,-0.07309547227987423,-2.6215444296166199,0.9272850214849266 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7521998743105979,-2.956649430975582,-0.03398940689152141,-2.392748193719058,0.8992357449693335 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7652796086259995,-2.6095117192321708,0.019238392138220207,-2.1982240903275285,0.8836826257198214 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7765670202331987,-2.3817355355158145,0.06524025047741589,-2.0526663343545126,0.8791998800348179 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7915524051350618,-2.0854574546032396,0.11838483643191467,-1.8562018708815913,0.8810787580961699 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7587959522441938,-2.3894174547205617,0.036437436984613217,-2.136041424304608,0.8798490630899205 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7255912515640897,-2.694008784655261,-0.057810690478390828,-2.4250308761911016,0.8696769265958438 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6883830386314526,-2.9990566060851875,-0.15357405728030927,-2.714151598350668,0.8502937415818396 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6487393246512375,-3.3044339218668989,-0.25247001199545596,-3.0037865177507685,0.8239437701609005 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6274453226363995,-3.358007377304315,-0.28852112874329807,-3.061670323554722,0.7959620673365199 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6030707311859249,-3.412447851148097,-0.32064377175390748,-3.1192468055794508,0.7695983848053788 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5792433613315269,-3.4667518841573559,-0.3534532846453544,-3.1770884075414189,0.7452933595591459 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5559595120610257,-3.521053230628395,-0.3856964852576539,-3.234743074565813,0.7223632890738981 
