Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.15113995045423909,-12.318109567990746,-2.6186097727372728,-10.553391539598124,0.27065879645658305 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.18336730056809784,-12.198922579301476,-2.6122286122471225,-10.418324126496885,0.2334053535795674 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.2190927485820112,-12.167463938926819,-2.6509147829997348,-10.42919071951826,0.19629704063454579 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.254407537732399,-12.13722418617369,-2.684643618326618,-10.447109642844055,0.1589829604539499 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.2898343398672668,-12.10865921175924,-2.7176843165994457,-10.465121208320682,0.12150127755456758 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.32531357550710507,-12.08163408208938,-2.7505498026733905,-10.48259269166897,0.0839834909588553 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,-0.35406649931037578,-11.95930739059236,-2.7495178453170867,-10.393301950957153,0.04760150177053102 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.3836389736866085,-11.837119599410894,-2.749817671035885,-10.296220107254442,0.01277144022648633 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,-0.41219566588755249,-11.714872308825058,-2.7501235313983445,-10.198379639477139,-0.02077351370308342 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.43997471975900367,-11.592638991106642,-2.7496892997852457,-10.100308914589619,-0.05340039169148226 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.4761720752961394,-11.593381012110442,-2.7768522101862347,-10.101369827081215,-0.08668680958366228 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.5107974820171415,-11.593991172172295,-2.8059340474259217,-10.106232762640218,-0.12136189115476622 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.5460770225502755,-11.594684657274549,-2.834711503509368,-10.111892113787633,-0.15716085551560539 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.5817098027427484,-11.595373881948671,-2.8638017248416647,-10.117932692641887,-0.1935781525203471 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.6151315707496602,-11.569452240574883,-2.897721973212697,-10.130088721839684,-0.22995915141761334 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.6487432147779026,-11.544876873940903,-2.928266996728553,-10.143586140516334,-0.26587175640576346 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.6821134135781921,-11.521543703143367,-2.9584498198427129,-10.156891583524953,-0.3012850781101951 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.715203215382946,-11.499379979690155,-2.988259488447625,-10.169730518028019,-0.33631237713215597 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.7492465092665395,-11.451960244756144,-2.996753875251727,-10.138499252439317,-0.37136434227627315 
 01/01  07:30:00,-10.3,61.957859707238359,1.0,22.819555959623899,1.0,22.819555959623899,61.957859707238359,-0.6803267185804925,-9.779297915715262,-2.5920221647850214,-9.738310454949556,-0.39238771408869857 
 01/01  07:45:00,-10.15,305.95554014047078,1.0,109.75755355442667,1.0,109.75755355442667,305.95554014047078,-0.3317068239934205,-3.4227775163384428,-0.9132458166378683,-8.343526194970309,-0.3612930058776256 
 01/01  08:00:00,-10.0,561.1092769677096,1.0,195.8764694434918,1.0,195.8764694434918,561.1092769677096,0.1068253135530957,3.0741392726131577,0.8829173474302934,-6.966590039200355,-0.27300974622104959 
 01/01  08:15:00,-9.725,819.9870887289213,1.0,278.97248314719988,1.0,278.97248314719988,819.9870887289213,0.42924335256345949,8.252503926011597,2.454616452368896,-5.777978527695268,-0.13818547729363296 
 01/01  08:30:00,-9.45,1097.293458322121,1.0,364.91995730569456,1.0,364.91995730569456,1097.293458322121,0.7884304039654271,13.334787770821749,4.010943148319598,-4.604145593973669,0.03550869032478989 
 01/01  08:45:00,-9.175,1286.3439422670402,1.0,420.35879993239237,1.0,420.35879993239237,1286.3439422670402,1.0300933230779515,16.094723412679739,5.030257947157338,-3.890631029588519,0.22926380503778052 
 01/01  09:00:00,-8.9,1484.005564330805,1.0,478.00138373643099,1.0,478.00138373643099,1484.005564330805,1.316411734560766,19.09056387240292,6.056373404204464,-3.1482168499209139,0.4347954663531847 
 01/01  09:15:00,-8.350000000000002,1687.0563272851555,1.0,536.9185644770597,1.0,536.9185644770597,1687.0563272851555,1.5418771151544546,20.212053892624078,7.108533525826033,-2.383657232054702,0.6566630822397643 
 01/01  09:30:00,-7.800000000000001,1897.7690264980766,1.0,598.0969199229219,1.0,598.0969199229219,1897.7690264980766,1.791770984733108,21.468033069017129,8.182342959276298,-1.6229301403856198,0.8924027173510574 
 01/01  09:45:00,-7.25,2039.5712829182704,1.0,637.6133352894237,1.0,637.6133352894237,2039.5712829182704,1.9750077719404349,21.530427113077626,8.92971593028227,-1.1067651166977726,1.1277841354850594 
 01/01  10:00:00,-6.7,2179.302602851073,1.0,676.6412284283772,1.0,676.6412284283772,2179.302602851073,2.1732509289880745,21.692746867167707,9.65285544183223,-0.5953266348175248,1.354400309031139 
 01/01  10:15:00,-6.275,2316.405832488774,1.0,715.0112779846514,1.0,715.0112779846514,2316.405832488774,2.448387267352615,23.789952923875896,10.41477709473861,0.16244863340386929,1.5762407924100559 
 01/01  10:30:00,-5.85,2450.108512758627,1.0,752.5077794605232,1.0,752.5077794605232,2450.108512758627,2.7088358237365055,25.724704792973616,11.16287757174183,0.8969649349389783,1.7983312523358107 
 01/01  10:45:00,-5.425,2414.5992754966757,1.0,742.5988714321785,1.0,742.5988714321785,2414.5992754966757,2.8505835247976756,25.576435395985024,11.243112934248302,1.169680186789094,2.0058181502588887 
 01/01  11:00:00,-5.0,2361.5685836789054,1.0,727.8169025450712,1.0,727.8169025450712,2361.5685836789054,2.9886102675875159,25.3467470071811,11.23131741961231,1.4048097589697478,2.1884950773499707 
 01/01  11:15:00,-4.575,2269.6667370616935,1.0,700.3759009170325,1.0,700.3759009170325,2269.6667370616935,3.0794341069994979,24.603751456318663,11.041881565044037,1.5626079083899072,2.3417787590691296 
 01/01  11:30:00,-4.15,2198.8149935798967,1.0,681.6705029034473,1.0,681.6705029034473,2198.8149935798967,3.188090990530554,24.272888376253257,10.962000040627573,1.8030474707879876,2.472626923936718 
 01/01  11:45:00,-3.7249999999999998,1925.8445508033904,1.0,602.01865277251,1.0,602.01865277251,1925.8445508033904,3.0991141088440998,21.244388585253298,10.015114605090162,1.4792428652634727,2.5642966009050127 
 01/01  12:00:00,-3.3,1570.194892545808,1.0,493.55004396206007,1.0,493.55004396206007,1570.194892545808,2.918370517714279,17.06544368985433,8.571523842077795,0.86179804793926,2.6010475078697947 
 01/01  12:15:00,-3.0249999999999996,1289.199618694381,1.0,412.335026418112,1.0,412.335026418112,1289.199618694381,2.7927397364246748,14.220264129429643,7.453670542244481,0.4369073754020292,2.59323792003076 
 01/01  12:30:00,-2.75,938.1263556570669,1.0,305.94037763660148,1.0,305.94037763660148,938.1263556570669,2.55229250829985,10.046226840977586,5.907197885731875,-0.25900244544084219,2.543254759643753 
 01/01  12:45:00,-2.475,853.4839619010821,1.0,281.0763483922329,1.0,281.0763483922329,853.4839619010821,2.5323665614362165,9.531619729799046,5.567213034490578,-0.1779896973017685,2.483110516378783 
 01/01  13:00:00,-2.2,770.5898405140243,1.0,256.7721209415886,1.0,256.7721209415886,770.5898405140243,2.502320663176923,8.9254770476643,5.27022611200357,-0.07527986132777187,2.434167891767717 
 01/01  13:15:00,-1.9250000000000003,627.6768724348955,1.0,210.73276284570657,1.0,210.73276284570657,627.6768724348955,2.403660647699623,7.376403226754051,4.600624228877791,-0.2345629298307017,2.3919963837958777 
 01/01  13:30:00,-1.6500000000000002,554.2824228560137,1.0,189.38488290342594,1.0,189.38488290342594,554.2824228560137,2.3811105628555948,6.968810584876015,4.312026462467884,-0.15500284622532946,2.3564533363340178 
 01/01  13:45:00,-1.375,529.6312435246796,1.0,179.3940297802914,1.0,179.3940297802914,529.6312435246796,2.3854069017382528,7.089521453357052,4.224010176968477,0.0472127462577987,2.329003548005003 
 01/01  14:00:00,-1.1,504.2805236849672,1.0,169.43349014176136,1.0,169.43349014176136,504.2805236849672,2.387329446562709,7.1862512808674519,4.134295529390329,0.24731565202648654,2.3093364551131185 
 01/01  14:15:00,-1.1,530.0392234561232,1.0,178.15692317953907,1.0,178.15692317953907,530.0392234561232,2.433902474523669,8.000255079329444,4.290182218563245,0.3894865457451715,2.29964629386658 
 01/01  14:30:00,-1.1,497.7320040675687,1.0,166.40516310952945,1.0,166.40516310952945,497.7320040675687,2.4009820250905196,7.6365239399914499,4.105811860529002,0.2970914743877415,2.293832672398029 
 01/01  14:45:00,-1.1,418.0361295362668,1.0,140.8967369711617,1.0,140.8967369711617,418.0361295362668,2.3169463023282268,6.428304357171182,3.6635865498084287,0.006492772111528211,2.2800241324093868 
 01/01  15:00:00,-1.1,342.52931153502029,1.0,116.57355796743004,1.0,116.57355796743004,342.52931153502029,2.226517227779381,5.215668737969356,3.215165187825505,-0.28360763654723089,2.251828692676789 
 01/01  15:15:00,-1.1,270.6193720620145,1.0,93.14939272689483,1.0,93.14939272689483,270.6193720620145,2.138035199179719,4.15653800256195,2.787518735199569,-0.5189279494044286,2.210505277105197 
 01/01  15:30:00,-1.1,167.23127681231626,1.0,57.94047897402063,1.0,57.94047897402063,167.23127681231626,1.9814489773455713,2.026059662271962,2.079282894052426,-0.9652811445179168,2.1534322925911777 
 01/01  15:45:00,-1.1,129.01377926518297,1.0,45.38251793443488,1.0,45.38251793443488,129.01377926518297,1.9259606593626522,1.407627832515684,1.799121083363275,-1.10395940553434,2.088156393802601 
 01/01  16:00:00,-1.1,89.66922447838644,1.0,32.02625108222755,1.0,32.02625108222755,89.66922447838644,1.8388708713341629,0.5339882073511348,1.520772372698957,-1.2687406229113663,2.0205472237497137 
 01/01  16:15:00,-1.1,49.03739529914364,1.0,17.762198626050539,1.0,17.762198626050539,49.03739529914364,1.7233881444196806,-0.7313612398225575,1.1849345931700555,-1.5640811741916423,1.947898950392915 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5604943335015942,-2.574573690889768,0.7781876535618721,-1.906697374554426,1.8595851337276926 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5174974199797047,-2.7163803985070738,0.6896301338184685,-1.9738598333356095,1.7683720966569979 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4590463299899264,-2.9185561266873818,0.6313437127193993,-2.0468769347174886,1.6894288779428164 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.411417192275044,-3.064999332427451,0.552625746140393,-2.1872341995255057,1.6268143418003272 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.368493320261289,-3.2173582095846218,0.48570247638917865,-2.317440417467992,1.5774593749994635 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3311238633530596,-3.369039821819162,0.4228339961388201,-2.44715374943371,1.5367348010716178 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.295321886847,-3.5209608826894795,0.36362690845601267,-2.5758221143936455,1.500962050787068 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,1.2879328143148899,-3.3564581788993075,0.3384110638955917,-2.590611574792433,1.4716773264279398 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.2804803385392887,-3.2753293570920505,0.3155733902766542,-2.627739161390309,1.450312122275392 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,1.2677343882638253,-3.3452143484101954,0.28257389633461119,-2.7127443606983094,1.435090183101182 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.258431815607624,-3.3103020050435658,0.26139460209896017,-2.7670264387074896,1.4230188716298678 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.264900156590953,-3.005913931822775,0.3231860142865344,-2.5330431478021184,1.4139023961164584 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.2724178176413093,-2.704835547606358,0.3854004609028152,-2.2922417714956397,1.4079200589905763 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,1.281489010910463,-2.405207643732542,0.44932249627470358,-2.0499289490219896,1.4046937984554136 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2916441788519209,-2.1069841273206246,0.5150074589818132,-1.8062773801439676,1.4035966583174174 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.2575767560653855,-2.4012300188336694,0.45695567012268159,-1.9735358759784277,1.398537243919584 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2210501152728897,-2.6247418115301217,0.4022093437183685,-2.1209250497851146,1.3845882862151318 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.1715605243573355,-2.9860725437270707,0.33011022550533655,-2.3105203517500287,1.3599426724828117 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1168211981905363,-3.457358489684326,0.2449762594811773,-2.534333856054104,1.32610866548831 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.1379713617291132,-2.946744763645646,0.28014881345586675,-2.3148024925867505,1.2969322967177255 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1495897241459128,-2.600939903086912,0.33010803364811638,-2.1271560787910746,1.2803783075087896 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.159376581014158,-2.373774271204603,0.37395980952965149,-1.9846070504584077,1.2749309277619497 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1728973163955885,-2.078583982664177,0.4241085821631714,-1.7942522440632729,1.27579484499652 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.1390310689078576,-2.3824617517790336,0.34189217427763199,-2.0741521332542449,1.2733387687357574 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.105070974620091,-2.687048145374492,0.24728098407001654,-2.363340846228539,1.2617646446589317 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0668994035471067,-2.992116364731181,0.15114888938597915,-2.652654711528214,1.2409357682629443 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0262288141223229,-3.297509852746694,0.05175641590130908,-2.9425010143471015,1.2131945407319203 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.003759138268641,-3.3511253303067134,0.014772571920843803,-3.000730988210478,1.1839399946649046 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9782024059769644,-3.405585643275218,-0.018279866959574066,-3.0585579571080645,1.1564071567454264 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.953247284998073,-3.45990810182555,-0.05199336600225024,-3.116635389708449,1.130987908562561 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9288642249746117,-3.5142284862700459,-0.08510566554548405,-3.174516354634818,1.1069602182133005 
